Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-21 00:00:00-04:00,654.1799926757812,655.8800048828125,643.2000122070312,643.8099975585938,9140500,0.0,0.0
2026-07-22 00:00:00-04:00,647.7000122070312,649.0,624.0,627.1699829101562,11019600,0.0,0.0
2026-07-23 00:00:00-04:00,608.4099731445312,614.6500244140625,597.219970703125,606.0999755859375,15494800,0.0,0.0
2026-07-24 00:00:00-04:00,605.2999877929688,609.97998046875,594.4500122070312,595.1900024414062,11503500,0.0,0.0
2026-07-27 00:00:00-04:00,607.219970703125,611.260009765625,593.1300048828125,593.8699951171875,11195300,0.0,0.0
2026-07-28 00:00:00-04:00,596.8200073242188,601.0,587.0,593.4099731445312,12009300,0.0,0.0
2026-07-29 00:00:00-04:00,593.25,599.969970703125,582.219970703125,585.6099853515625,22371100,0.0,0.0
2026-07-30 00:00:00-04:00,526.0,539.8800048828125,524.489990234375,539.030029296875,42271500,0.0,0.0
2026-07-31 00:00:00-04:00,543.5999755859375,558.3300170898438,540.219970703125,556.7100219726562,24261500,0.0,0.0
2026-08-03 00:00:00-04:00,562.239990234375,597.52001953125,559.3599853515625,590.239990234375,25938100,0.0,0.0
2026-08-04 00:00:00-04:00,581.5,592.7899780273438,578.25,587.9400024414062,17959200,0.0,0.0
2026-08-05 00:00:00-04:00,600.4600219726562,601.0,580.1199951171875,588.77001953125,14897200,0.0,0.0
2026-08-06 00:00:00-04:00,586.9500122070312,595.3099975585938,586.0,589.9000244140625,11811500,0.0,0.0
2026-08-07 00:00:00-04:00,585.6400146484375,598.739990234375,585.6199951171875,592.0999755859375,11250300,0.0,0.0
2026-08-10 00:00:00-04:00,599.1300048828125,608.2100219726562,592.030029296875,594.9199829101562,14967300,0.0,0.0
2026-08-11 00:00:00-04:00,598.0,612.4299926757812,593.4000244140625,599.1199951171875,13146900,0.0,0.0
2026-08-12 00:00:00-04:00,601.0700073242188,604.5,578.2100219726562,578.8499755859375,16186900,0.0,0.0
2026-08-13 00:00:00-04:00,580.7100219726562,595.8499755859375,579.3900146484375,594.969970703125,11164200,0.0,0.0
2026-08-14 00:00:00-04:00,596.97998046875,601.8599853515625,589.2899780273438,589.8499755859375,8758000,0.0,0.0
2026-08-17 00:00:00-04:00,,,,,17080805,0.0,0.0
